yokai_name,prompt,answer
ヒザマ,"日本の妖怪である「ヒザマ」が家に憑く際に宿るとされている場所はどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 空の瓶や桶
- 土の中
- 屋根の上
- 窓の外",空の瓶や桶
びしゃがつく、ぴしゃがつく,"日本の妖怪「びしゃがつく」に関連して、夜道で足音がする存在として知られていますが、その音の特徴について何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 静かな足音
- 乾いた足音
- びしゃ、びしゃという音
- 子供の笑い声",びしゃ、びしゃという音
ビジンサマ,"日本の妖怪「ビジンサマ」は何をする存在とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人々を守る
- 人々を試す
- 人々を導く
- 人々を騙す",人々を試す
火魂,"日本の妖怪である「鬼火」はどのような場所でよく現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 山の上
- 川の近く
- 墓地
- 森の中",墓地
ヒダル神,"日本の妖怪である「ヒダル神」が憑くとされる場所はどのような場所が多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 都市の中心部
- 山道や峠
- 海岸線
- 公園内",山道や峠
一声呼び、一声叫び,"日本の妖怪「一声呼び、一声叫び」において、山中の人々が互いを呼ぶ際に禁じられていることは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 一声のみで呼ぶこと
- 三声以上で呼ぶこと
- 声を出さずに呼ぶこと
- 名前を呼ぶこと",一声のみで呼ぶこと
人魂,"日本の妖怪である「人魂」が現れる時期について、一般的にどのように言われていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 昼間
- 夜間
- 春先
- 秋の終わり",夜間
一つ車,"日本の妖怪である「片輪車」は姿を見た者に何をするとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 幸運をもたらす
- 祟る
- 笑い声を聞かせる
- 美しい夢を見せる",祟る
一つ目小僧,"日本の妖怪である「一つ目小僧」が現れることが多いとされる場所はどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 屋内
- 屋外
- 水辺
- 山の中",屋外
一つ目入道,"日本の妖怪「一つ目入道」が登場する江戸時代の怪談『稲生物怪録』において、主人公の平太郎を掴もうとしているのは何に化けたものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- キツネ
- タヌキ
- ウサギ
- カッパ",タヌキ
一目坊,"日本の妖怪「一目坊」はどのような姿をしているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 一つ目の巨大な目を持つ
- 二つの角を持つ
- 羽を持つ鳥の姿
- 光る球体のような形",一つ目の巨大な目を持つ
一目連,"日本の妖怪一目連は、どのような神として信仰されていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 火の神
- 風の神
- 水の神
- 大地の神",風の神
一つ家の鬼婆,"一つ家の鬼婆にまつわる伝説では、鬼婆が殺した旅人の数は何人とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 100人
- 999人
- 1000人
- 500人",999人
火取り魔,"日本の妖怪火取り魔が提灯の火を奪う現象が伝えられている場所はどこであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 京都府宇治市
- 石川県加賀市
- 北海道札幌市
- 東京都新宿区",石川県加賀市
飛縁魔,"日本の妖怪である「飛縁魔」が持つとされる外見的特徴はどのようなものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 美しい女性の姿
- 醜い怪物の姿
- 子供の姿
- 老人の姿",美しい女性の姿
火の車,"日本の妖怪である火の車は、悪事を犯した人間が死を迎える際にどのような存在が迎えに来るとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狐
- 牛頭馬頭
- 天狗
- 河童",牛頭馬頭
ヒバカリ,"日本の妖怪ヒバカリは、どのような繁殖様式を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 卵生
- 胎生
- 分裂生殖
- 無性生殖",卵生
狒々,"日本の妖怪である「狒々」が人間を襲う際に特に好むとされる対象は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 男性
- 子供
- 女性
- 老人",女性
火間虫入道,"日本の妖怪「火間虫入道」は生前怠け者であった者が死後に化けるとされている職業は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 農夫
- 職人
- 商人
- 夜なべして働く人",夜なべして働く人
百鬼夜行,"日本の妖怪百鬼夜行において、「百鬼夜行日」とされる特定の日に何が起こると考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鬼が天に昇る
- 人間が鬼に遭遇する
- 神々が降臨する
- 妖怪が静まり返る",人間が鬼に遭遇する
ひょうすえ、ひょうすべ、ヒョウズンボ,"日本の妖怪「ひょうすべ」は、特にどのような食べ物を好むとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 米
- ナス
- 魚
- イモ",ナス
瓢箪小僧,"日本の妖怪である「瓢箪小僧」が突然現れて人を驚かせるとされる場所はどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 山の頂上
- 海の底
- 茂みの中
- 神社の境内",茂みの中
ひょうとく,"日本の妖怪である「ひょっとこ」に関連する祭りで、特に大規模に行われるものとして知られているのはどれとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 高柴ひょっとこ踊り
- 日向ひょっとこ夏祭り
- ドジョウ掬い踊り
- ひょっとこ囃子",日向ひょっとこ夏祭り
屏風闚,"日本の妖怪である「屏風闚」について、彼が覗き込むことができる屏風の高さはどのくらいとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 3尺
- 5尺
- 7尺
- 9尺",7尺
日和坊,"日本の妖怪である「日和坊」が現れるのはどのような天候とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 雨天
- 曇天
- 雪天
- 晴天",晴天
比良山次郎坊,"日本の妖怪比良山次郎坊は、どのような特性を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水を操る能力
- 火事を引き起こす能力
- 風を起こす能力
- 人間の姿に変身する能力",火事を引き起こす能力
蛭子様,"日本の妖怪「蛭子様」が流された理由として、何が記されていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神の命令により
- 先に男神に声をかけたため
- 神の争いが原因で
- 人間の嫉妬による",先に男神に声をかけたため
琵琶牧々,"日本の妖怪である「琵琶牧々」はどのような楽器の姿を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 尺八
- 三味線
- 琵琶
- 笛",琵琶
火をかせ,"日本の妖怪「火をかせ」に関する伝承の中で、提灯の火が細くなる現象は何によって引き起こされるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狐
- 河童
- 火取り魔
- 砂撒きイタチ",火取り魔
人形神,"人形神が作られる際に、どのような土で作られるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神社の境内の土
- 3年間で3千人に踏まれた墓地の土
- 川の底の土
- 山の頂上の土",3年間で3千人に踏まれた墓地の土
貧乏神,"日本の妖怪である「貧乏神」が好物とされる食べ物は何であることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 焼き味噌
- 煮物
- 寿司
- 焼き魚",焼き味噌
風神,"日本の妖怪風神は、疫病神としての側面を持つことがあるとされています。風神が病気を引き起こすとされる風の流れの影響は、どのような事例から来ていると考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 農作物への害
- 悪霊の存在
- 神社の祭り
- 悪天候による影響",農作物への害
風狸,"日本の妖怪である「風狸」が持つとされる杖は、何を指し示すことで獲物を取ることができるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 木の枝
- 草の茎
- 石
- 金属の棒",草の茎
ぶかっこう,"日本の妖怪である「ぶかっこう」が描かれている絵巻物には、どのような特徴があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 動物の姿が多い
- 名前と絵だけがある
- 詳細な解説がある
- 現代の妖怪が描かれている",名前と絵だけがある
吹き消し婆,"日本の妖怪「吹き消し婆」が現れる場面として、どのような状況が多いとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 結婚の祝い事の後
- 子供の誕生日の宴
- 祭りの最中
- 年越しのカウントダウン",結婚の祝い事の後
文車妖妃,"文車妖妃はどのような物から変化した妖怪とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 古い恋文
- 古い書物
- 亡くなった者の霊
- 失われた宝物",古い恋文
袋担ぎ,"日本の妖怪「袋担ぎ」はどのような目的で子供をさらうとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 子供たちを楽しませるため
- 見せ物にするため
- 食べるため
- 悪さをするため",見せ物にするため
袋狢,"日本の妖怪である「袋狢」は、どのような外観で描かれることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 男のムジナの姿
- 猿顔の女官風の姿
- 狐の姿
- 狸の姿",猿顔の女官風の姿
藤原千方の四鬼,"藤原千方の四鬼の中で、敵を吹き飛ばす風を操る鬼はどれとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 金鬼
- 水鬼
- 風鬼
- 隠形鬼",風鬼
藤原秀郷,"日本の妖怪藤原秀郷が平将門を討つ際に授かったとされる霊剣は、どの神社で現在伝わっているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 伊勢神宮
- 宇都宮二荒山神社
- 日光東照宮
- 厳島神社",宇都宮二荒山神社
藤原義孝,"藤原義孝に関する逸話では、彼が出家を考えた理由は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 父の死
- 兄の死
- 自身の病
- 子の誕生",父の死
衾,"日本の妖怪「一反木綿」が人を襲うとされる時間帯はいつとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 朝
- 昼
- 夕暮れ
- 深夜",夕暮れ
二口女,"二口女に関する伝説では、後妻が先妻の子に対してどのような行為をしたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 愛情を注いだ
- 食事を与えなかった
- 助けた
- 守った",食事を与えなかった
淵猿,"日本の妖怪である「淵猿」は特定の動物に由来するとされることが多いですが、その動物として一般的に何が挙げられるでしょうか？以下の4つから回答を1つ選び出力しなさい。
- カワウソ
- サル
- カエル
- 亀",サル
経立,"日本の妖怪「経立」は、どのような動物が変化したものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- キツネ
- サル
- タヌキ
- ウサギ",サル
布団かぶせ,"妖怪「一反木綿」が人を襲う際、どのような方法で窒息死させるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 手で絞める
- 首に巻きつく
- 足を引っ張る
- 耳を塞ぐ",首に巻きつく
船幽霊（舟幽霊）,"舟幽霊が現れるとされる特定の日時や天候の条件として一般的に信じられていることが多いのは、どれでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 雨の日や新月の夜
- 晴れた日中
- 冬の雪の日
- 満月の夜だけ",雨の日や新月の夜
船入道,"日本の妖怪船入道は、遭遇した際に見なかったふりをしなければならないとされることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 見なかったふりをすると船が沈められる
- 見なかったふりをしても影響はない
- 見なかったふりをすると助かる
- 見なかったふりをすると宝が得られる",見なかったふりをすると船が沈められる
不落不落,"日本の妖怪である「不落不落」が提灯の妖怪とされる理由として、どのような描写があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 竹に結びつけられた状態で描かれている
- 人間の姿をしている
- 水中に住んでいる
- 空を飛ぶ姿で表現されている",竹に結びつけられた状態で描かれている
ふらり火,"日本の妖怪である「ふらり火」に関連して、どのような存在とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 供養をされなかった死者の霊魂
- 天候を司る神
- 恋愛運を上げる精霊
- 作物の成長を助ける妖怪",供養をされなかった死者の霊魂
フリ、フリカムイ,"日本の妖怪フリカムイが人間に危害を加えることになったきっかけは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水飲み場を荒らされた
- 食料を奪われた
- 巣を壊された
- 羽を傷つけられた",水飲み場を荒らされた
古空穂,"日本の妖怪である「古空穂」が描かれている書物は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 源氏物語
- 百器徒然袋
- 今昔物語集
- 古今和歌集",百器徒然袋
古杣,"日本の妖怪である「古杣」は、どのような音が聞こえるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- カーン、カーン
- ゴン、ゴン
- シュー、シュー
- ドン、ドン",カーン、カーン
古椿の霊、古山茶の霊,"古椿の霊、古山茶の霊に関連して、どのような体験をした人々が多いとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- ツバキの花が突然咲くのを目撃する
- ツバキの木の下で不思議な声を聞く
- ツバキの葉が異常に大きくなる
- ツバキの木が生える場所に奇妙な光を見る",ツバキの木の下で不思議な声を聞く
震々,"日本の妖怪である震々は、どのようにして人間に恐怖を与えるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間の影を追いかける
- 襟元に取り憑く
- 人間の声を真似る
- 突然現れる",襟元に取り憑く
平四郎虫,"平四郎虫が現れた後、村人たちが怨霊を鎮めるために建てた建物は何と呼ばれていたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 平四郎堂
- オオガ堂
- 虫神社
- 六郷神社",オオガ堂
幣六,"日本の妖怪である幣六は、どのような行動をするとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神の御託を伝える
- 人々を助ける
- デマを流す
- 悪霊を祓う",デマを流す
べか太郎,"べか太郎が描かれている江戸時代の絵巻物の中で、彼の姿が両手で両目の下まぶたを下げ、口から舌を出すしぐさをしているとされているのはどの絵巻物でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 百鬼夜行絵巻
- 百物語化絵絵巻
- 太陽
- 妖怪大百科",百鬼夜行絵巻
べとべとさん,"日本の妖怪「べとべとさん」が人間に対して行うとされる行動は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 危害を加える
- 不気味な足音を立てる
- 姿を見せる
- 声をかける",不気味な足音を立てる
蛇神,"日本の妖怪蛇神に関して、神としての蛇の役割として一般に信じられていることは何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 豊穣の象徴
- 戦いの神
- 知恵の神
- 農業の神",豊穣の象徴
蛇蠱,"日本の妖怪である「蛇蠱」は、他の誰かに対して何を抱くと、その相手に蛇の霊が取り憑くとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 愛情
- 憎悪
- 無関心
- 友情",憎悪
ペロリ太郎,"日本の妖怪「ペロリ太郎」はどのような経緯で妖怪化したとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 両親に捨てられたため
- 他の妖怪に呪われたため
- 特別な食べ物を食べたため
- 魔法の儀式を受けたため",両親に捨てられたため
弁慶堀の河太郎,"弁慶堀の河太郎が従者を堀の中に引き込んだとされる際、従者が見たものは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 小さな子供
- 大きな河童
- 妖怪の影
- 光る物体",小さな子供
ペンタチコロオヤシ,"日本の妖怪ペンタチコロオヤシは、何の動物に化けるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- イヌ
- ネコ
- ワタリガラス
- タヌキ",ワタリガラス
ほいほい火,"妖怪「ほいほい火」が「じゃんじゃん火」とも呼ばれる理由は、どのような音に由来するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- パチパチ
- ゴロゴロ
- じゃんじゃん
- シューシュー",じゃんじゃん
彭侯,"彭侯が現れるとされる木の年齢は何年とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 300年
- 500年
- 1000年
- 1500年",1000年
坊主狸,"日本の妖怪「坊主狸」はどのような能力を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人を治癒する
- 人間に化ける
- 悪霊を払う
- 未来を予知する",人間に化ける
ほうそう魚,"日本の妖怪である「鳳魚」はどのような環境で生活しているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水中のみ
- 陸上のみ
- 水中と陸上の両方
- 空中のみ",水中と陸上の両方
方相氏,"日本の妖怪である方相氏が行う儀式において、彼らが持つとされている武器は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 刀
- 戈
- 槍
- 弓",戈
疱瘡神,"日本の妖怪である疱瘡神は、特定の色や物を用いることでその神を避けることができるとされていますが、どの色が特に疱瘡神避けとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 青
- 赤
- 緑
- 黒",赤
疱瘡婆,"日本の妖怪「疱瘡婆」が人間を食べるために流行させた病気は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- インフルエンザ
- 天然痘
- コレラ
- 麻疹",天然痘
頬撫で,"日本の妖怪である「頬撫で」が現れる場所とされているのはどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 北海道の山中
- 山梨県道志村大羽根
- 愛知県名古屋市
- 沖縄県の海岸",山梨県道志村大羽根
ボゼ,"ボゼに関する祭りでは、ボゼが持つ特別な棒の名前は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- ボゼマラ
- ボゼタケ
- ボゼナギ
- ボゼカミ",ボゼマラ
細手,"日本の妖怪「座敷童子」に関して、座敷童子が去った家に起こるとされることは何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 家が繁栄する
- 家が衰退する
- 家が新しく建てられる
- 家に幸福が訪れる",家が衰退する
払子守,"日本の妖怪である「払子守」は、何を象徴するとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 煩悩を払う
- 邪悪な霊を封じる
- 幸福をもたらす
- 人々を守る",煩悩を払う
ほっちょ婆,"日本の妖怪である「ほっちょ婆」が、山道に現れる時間帯は何時頃とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 午前中
- 正午
- 夕方
- 深夜",夕方
骨女,"日本の妖怪である「骨女」は、生前に恋していた男と交わる話の中で、何を持って男の家に通ったとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 提灯
- 花束
- 手紙
- 鏡",提灯
骨傘,"日本の妖怪である「骨傘」が描かれる際、どのような形状をしているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 傘の形をした火の玉
- 魚の形をした傘
- 骨だけの唐傘
- 雲のような形状",骨だけの唐傘
ホヤウ、ホヤウカムイ,"ホヤウカムイに関連する伝承において、サキソモアイェプの姿はどのように描かれていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 翼を持たない蛇体
- 翼を持つ蛇体
- 人間の姿
- 亀の姿",翼を持つ蛇体
暮露暮露団,"日本の妖怪である「暮露暮露団」がどのように形成されるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 古くなった布団が捨てられずに残る
- 動物の魂が宿る
- 人間の思念が集まる
- 特定の場所に集まる",古くなった布団が捨てられずに残る
舞首,"日本の妖怪である「舞首」が伝説的に現れる場所はどこであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神奈川県真鶴町
- 福島県会津若松市
- 京都府嵐山
- 北海道函館市",神奈川県真鶴町
魔王尊,"日本の妖怪「護法魔王尊」はどのような存在とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 宇宙のエネルギーの象徴
- 地球の精霊の象徴
- 人間の守護霊
- 天狗の一種",地球の精霊の象徴
枕返し、反枕,"日本の妖怪「枕返し」は、どのような行動をすることが多いとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 寝ている人を押しつける
- 枕をひっくり返す
- 部屋を明るくする
- 夢を見せる",枕をひっくり返す
マジムン,"日本の妖怪であるマジムンに股をくぐられると、何が起こるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 幸福になる
- 死んでしまう
- 悪霊に取り憑かれる
- 運が良くなる",死んでしまう
魔法様,"日本の妖怪である「魔法様」が牛馬を守る神として祀られている理由は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 農具を使って稲作を手伝ったから
- 村人たちに世話になった礼を述べたから
- 悪戯が過ぎたために懲らしめられたから
- 南蛮の王に仕えていたから",村人たちに世話になった礼を述べたから
豆狸,"日本の妖怪である「豆狸」が幻を見せるために使用するとされている道具は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 笛
- 陰嚢
- 鏡
- 木の枝",陰嚢
麻桶毛,"日本の妖怪「麻桶毛」は神社の神体の何がその正体とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 木の枝
- 石
- 毛
- 水",毛
迷い家,"日本の妖怪「迷い家」は訪れる者に対してどのような体験をもたらすとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 幸福をもたらす
- 富をもたらす
- 知恵をもたらす
- 健康をもたらす",富をもたらす
迷い船,"日本の妖怪である「迷い船」が現れるとされる状況は、以下のうちどれでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 晴れた日に
- 雨の日や新月または満月の夜に
- 冬の寒い日に
- 昼間の明るい時間に",雨の日や新月または満月の夜に
見上入道,"日本の妖怪「見上入道」が現れる場所としてよく知られているのはどことされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 辻堂坂
- 見上げ岩
- 入道沢
- 羽茂町",辻堂坂
箕借り婆,"日本の妖怪である「箕借り婆」が訪れるとされる日付はいつとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 旧暦の12月8日または2月8日
- 旧暦の1月1日または5月5日
- 旧暦の3月3日または9月9日
- 旧暦の4月4日または10月10日",旧暦の12月8日または2月8日
見越入道,"日本の妖怪である「見越入道」が出現した際に、見上げるとどのようなことが起こるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 瞬時に消える
- 大きくなる
- 声をかけられる
- 背後に現れる",大きくなる
ミサキ,"日本の妖怪ミサキは、特定の地域で特定の現象を引き起こすとされていますが、その現象は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 突然の寒気や頭痛
- 不眠症
- 視力の低下
- 食欲不振",突然の寒気や頭痛
飯笥,"日本の妖怪である飯笥が捨てられた後に変化して妖怪になるとされる食器は何とされていますか？以下の4つから回答を1つ選び出力しなさい。
- 皿
- 茶碗
- 鍋
- しゃもじ",しゃもじ
水乞幽霊,"日本の妖怪である水乞幽霊は、どのような原因でこの世に残るとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 遺言を残せなかったため
- 生前に悪行を重ねたため
- 特定の神に祈りを捧げなかったため
- 水を求めて彷徨ったため",遺言を残せなかったため
蛟、蜃,"日本の妖怪「蛟（みずち）」が水と関連しているとされる理由は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水辺に住むから
- 水を操る力があるから
- 水を飲むと長生きすると信じられているから
- 水に関する神とされているから",水に関する神とされているから
溝出,"日本の妖怪溝出が示す教訓として、遺体を粗末に扱ったことによって起こるとされる怪異の一例は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 死者が生き返る
- 死者の怨霊が襲いかかる
- 死者が歌い踊る
- 死者が夢に現れる",死者が歌い踊る
ミソカヨー,"日本の妖怪である「ミソカヨー」が現れるとされる特定の日はいつとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 12月12日
- 1月1日
- 5月5日
- 8月8日",12月12日
道塞ぎ,"日本の妖怪「道塞ぎ」に関して、視界を塞ぐとされる存在は何であると考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 見えない壁
- 大きな岩
- 巨大な木
- 河童",見えない壁
三つ目入道,"日本の妖怪である「三つ目入道」は、どのような形態の存在として描かれることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 女性の妖怪
- 子供の妖怪
- 僧侶の姿をした妖怪
- 動物の姿をした妖怪",僧侶の姿をした妖怪
三目八面,"日本の妖怪「三目八面」はどのような場所に住んでいたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 海岸
- 山
- 森
- 洞窟",山
身の毛立,"身の毛立という妖怪は、どのような外見で描かれているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 長い毛が生えた全身を持つ
- 短い毛の多数生えた身体を持つ
- 頭に角が生えている
- 透明な体を持つ",短い毛の多数生えた身体を持つ
蓑火,"日本の妖怪蓑火に関連して、蓑火は何に見えやすいとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 星の光
- 月の光
- 蛍の光
- 太陽の光",蛍の光
"蓑虫火
","日本の妖怪「蓑虫火」は、どのような現象とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人の姿をした幻影が現れる
- 蛍のような光が見える現象
- 水面に映る月の光
- 風に舞う葉の音を聞く",蛍のような光が見える現象
蓑草鞋,"日本の妖怪である「蓑草鞋」が描かれる姿において、どのような道具を持っているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鎌
- 鍬
- 剣
- 杖",鍬
妙多羅天,"日本の妖怪である「妙多羅天」が祀られている場所として知られている神社はどれでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 伏見稲荷大社
- 弥彦神社
- 出雲大社
- 明治神宮",弥彦神社
耳無豚,"日本の妖怪である「耳無豚」が出没する場所として特に知られているのはどこだとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 名瀬市（現・奄美市）
- 那覇市
- 福岡市
- 札幌市",名瀬市（現・奄美市）
ミムトゥチ、ミントゥチ、ミントチ,"アイヌに伝わる妖怪「ミントゥチ」について、その外見に関する特徴はどのように説明されていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 頭に河童のような皿がある
- 皮膚はウミガメのようで紫色または赤色
- 体が非常に大きく、5メートル以上ある
- 羽が生えていて空を飛ぶことができる",皮膚はウミガメのようで紫色または赤色
迎え犬,"日本の妖怪「迎え犬」は転んだ人間に対してどのような行動をとるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 逃げる
- 食い殺す
- 無視する
- 助ける",食い殺す
百足（神）,"日本の妖怪「百足（神）」は特定の神格化された存在であるとされることが多いですが、どのような理由で商家の家紋や店名に使われることがあるとされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神聖な存在だから
- 脚が多いから
- 毒があるから
- 捕食者だから",脚が多いから
無眼,"日本の妖怪「無眼」は、特定の感覚を失っているとされることが多いですが、その失っている感覚は何とされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 聴覚
- 視覚
- 嗅覚
- 触覚",視覚
無垢行騰,"日本の妖怪である無垢行騰が関係する伝説に登場する河津三郎が暗殺された場所はどこであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 赤沢山
- 富士山
- 箱根山
- 筑波山",赤沢山
むさ火,"日本の妖怪むさ火に関する伝承では、どのような死者の霊が火の玉に姿を変えたものとされることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 心中者や武将
- 商人や農民
- 子供や老人
- 僧侶や修行者",心中者や武将
貉,"日本の妖怪であるムジナが、人を化かす手法として一般的に知られていることが多い行動は何とされているでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人の姿に化ける
- 道を深い川に見せる
- 動物の声を真似る
- 人に歌を歌わせる",道を深い川に見せる
鞭,"日本の妖怪「鎌鼬」による傷は、どのような特徴があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 傷からは血が出る
- 傷に激痛が伴う
- 痛みはないが傷が切れている
- 傷はすぐに治る",痛みはないが傷が切れている
