yokai_name,prompt,answer
人形神,"What type of clay is often said to be used when making doll gods? Choose one answer from the following four options.

- Ground of a shrine precinct
- Ground that has been stepped on by 3,000 people over 3 years in a cemetery
- Ground at the bottom of a river
- Ground on the summit of a mountain",1
貧乏神,"What is often considered the favorite food of the Japanese yokai, ""Poverty God""? Choose one from the following four options.

Grilled miso, simmered dishes, sushi, grilled fish, grilled miso",0
風神,"It is said that the Japanese yokai Fūjin sometimes has a side as an epidemic god. The influence of the wind flow, which is said to cause diseases by the god of wind, is often thought to come from which of the following cases? Choose one answer from the following four options.

- Damage to crops
- Existence of evil spirits
- Shrine festivals
- Impact of bad weather",0
風狸,"The staff associated with the Japanese yokai ""Fuurin"" is often said to be able to capture prey by pointing to the following:

- Branch of a tree
- Stem of grass
- Stone
- Metal rod",1
ぶかっこう,"What are the characteristics that are often associated with the picture scrolls depicting the Japanese yokai ""Bukakkou""? Choose one of the following four options as your answer.

- There are many depictions of animals.
- There are only names and illustrations.
- Detailed explanations are provided.
- Modern yokai are depicted.",1
吹き消し婆,"In what situations is the Japanese yokai ""Fukikeshibaba"" often said to appear? Choose one from the following four options and output your answer.

- After a wedding celebration
- Children's birthday parties
- In the midst of a festival
- New Year's countdown",0
文車妖妃,"What kind of creature is the Bunga Yōhi often said to have originated from? Choose one from the following four options and output your answer.

- Old love letters
- Old books
- The spirit of the deceased
- Lost treasures",0
袋担ぎ,"What is the purpose often attributed to the Japanese yokai ""Fukurotagi"" for abducting children? Choose one answer from the following four options.

For the purpose of entertaining the children
For the purpose of exhibiting them
For eating
For causing mischief",1
袋狢,"What kind of appearance is the Japanese yokai ""Fukurokujira"" often depicted with? Choose one answer from the following 4 options.

- The appearance of a male mujina (Japanese raccoon dog)
- The appearance like a female court attendant with a monkey face
- Appearance of a fox
- Appearances of a tanuki (Japanese badger or raccoon-like creature)",1
藤原千方の四鬼,"Among the four demons of Fujiwara no Chikata, which one is often said to control the wind that blows away enemies? Choose one from the following four options and output the answer.

- Gold Demon
- Water Demon
- Wind Demon
- Invisible Demon (Shape-shifter)",2
藤原秀郷,"The legendary sword said to have been given to the Japanese demon hunter Fujiwara no Shugoro when he defeated Taira Masakado is often said to be currently passed down in which of the following four shrines? Choose one answer from the options provided.

- Ise Grand Shrine
- Utsunomiya Nitoyo Shrine (Nikkō Shrine)
- Nikko Toshogu Shrine (Tosho-gu)
- Itsukushima Shrine (Miyajima Shrine)",1
藤原義孝,"In the anecdotes about Fujiwara Yoshitaka, what is often said to be the reason he considered becoming a monk? Choose one from the following four options and output the answer.

- Death of Father
- Death of Brother
- Sickness of Self
- Birth of Child",0
衾,"What time of day is the Japanese yokai ""Ippanmomen"" said to attack people most often? Choose one answer from the following four options.

- Morning
- Afternoon
- Sunset
- Midnight",2
二口女,"In legends about the two-faced woman, what kind of actions is the second wife often said to have taken against the children of the first wife? Choose one from the following four options and output your answer.

- Showered with love
- Did not provide food
- Helped
- Protected",1
淵猿,"The Japanese yokai ""Fuchi-Saru"" is often said to derive from a specific animal, but what animal is generally considered? Choose one from the following four options.

Otter, Monkey, Frog, Turtle",1
経立,"What kind of animal is the Japanese yokai ""Kaidatsu"" often said to be a transformation of? Choose one answer from the following four options.

Fox, Monkey, Tanuki, Rabbit",1
布団かぶせ,"What method is often said to be used by the yokai ""Ippanmomen"" to cause asphyxiation when attacking people? Choose one answer from the following 4 options.

- To squeeze with hands
- To wrap around the neck
- To pull the feet
- To cover the ears",1
船幽霊（舟幽霊）,"Which of the following is generally believed to be the specific date, time, or weather conditions when the ghost ship is said to appear? Choose one from the following four options and output your answer.

- Rainy days and nights of the new moon
- Sunny days in the middle of the day
- Snowy days in winter
- Only on nights of the full moon",0
船入道,"Yes, it is often said that when encountering the Japanese yokai ship-demon, one must pretend not to see it.

- If you pretend not to see, the ship will be sunk.
- Pretending not to see has no effect.
- You will be saved if you don't see.
- If you don't pretend to see, you can obtain treasure.",0
不落不落,"What kind of descriptions are often associated with the Japanese yokai ""Fura-Fura"" being considered a lantern yokai? Choose one of the following four options as your answer.

- Depicted in a state tied to bamboo
- In the form of a human
- Living underwater
- Expressed as flying in the sky",0
ふらり火,"In relation to the Japanese yokai ""Furari-bi,"" what kind of existence is it often associated with? Choose one from the following four options and output your answer.

- The souls of the deceased who were not given funeral rites
- The god who governs the weather
- The spirit that raises one's love fortune
- The yokai that helps the growth of crops",0
フリ、フリカムイ,"What is often considered to be the trigger for the Japanese yokai Frikamui to cause harm to humans? Choose one answer from the following four options.

- The water source was vandalized
- Food was stolen
- The nest was destroyed
- The feathers were damaged",0
古空穂,"Which book is often said to contain illustrations of the Japanese yokai ""Kokuhō""? Choose one from the following four options.

- Genji Monogatari
- Hyakki Tsurezure Bukuro
- Konjaku Monogatarishū
- Kokin Wakashū",1
古杣,"What kind of sounds are often said to be heard from the Japanese yokai ""Furusoma""? Choose one answer from the following four options.

- Khan, Khan
- Gon, Gon
- Shu, Shu
- Don, Don",0
古椿の霊、古山茶の霊,"In relation to the spirits of old camellias and old tea plants, which group of people is often said to have had many experiences? Choose one from the following four options.

- Witnessing the sudden blooming of a camellia flower
- Hearing strange voices under the camellia tree
- Camellia leaves becoming abnormally large
- Seeing strange light at the location where camellia trees grow",1
震々,"How is the Japanese yokai Shingetsu often said to instill fear in humans? Choose one of the following four options as your answer.

- Pursue human shadows
- Attach to the neckline
- Mimic human voices
- Suddenly appear",1
平四郎虫,"After the appearance of Heishiro Mushi, what type of building is said to have been built by the villagers to pacify the vengeful spirit? Choose one answer from the following four options.

- Heishirodo
- Ogado
- Insect Shrine
- Rikugodo",1
幣六,"What kind of actions is the Japanese yokai Heiroku often said to perform? Choose one answer from the following four options.

- Spread the word of God
- Help people
- Spread rumors
- Exorcise evil spirits",2
べか太郎,"Which of the following Edo period scrolls features a depiction of Bekataro with his hands lowering his lower eyelids and sticking out his tongue? Choose one from the following four options.

- Hyakki Yagyo Emaki
- Hyakuban Monogatari Kae Emaki (Hyakumonogatari Emaki)
- The Sun
- Yokai Encyclopedia (Yokai Daihyakka)",0
べとべとさん,"What actions are said to be performed by the Japanese yokai ""Bettobettosan"" towards humans? Choose one from the following four options and output your answer.

- Cause harm
- Make ominous footsteps
- Appear
- Call out",1
蛇神,"What is generally believed to be the role of the snake as a deity in Japanese yokai seragami? Choose one answer from the following four options.

- Fertility symbol
- War god
- God of wisdom
- Agricultural god",0
蛇蠱,"In Japanese folklore, the yokai ""Jakotsu"" is said to cause a snake spirit to possess someone when it harbors certain feelings towards them. Which of the following feelings is most commonly associated with this phenomenon? Choose one answer from the options below.

- Love
- Hate
- Indifference
- Friendship",1
ペロリ太郎,"The Japanese yokai ""Pelori-taro"" is often said to have become a yokai due to the following reasons:

Due to being abandoned by their parents, due to being cursed by other yokai, due to eating special food, due to undergoing a magical ritual, due to their parents abandoning them.",0
弁慶堀の河太郎,"When it is said that Benkei's follower was pulled into the moat by Kawataro of Benkei-bori, what is often said to have been seen by the follower? Choose one answer from the following four options.

- Small child
- Large kappa
- Shadow of a yokai
- Shining object",0
ペンタチコロオヤシ,"What animal is the Japanese yokai Pentachiroyasho often said to transform into? Choose one from the following four options and output your answer.

- Dog
- Cat
- Crows
- Tanuki",2
ほいほい火,"Why is the yokai ""Hoi Hoi Fire"" also known as ""Janken Fire""? Which of the following sounds is often said to be the origin of its name? Choose one answer from the following four options.

- Crackling
- Rolling around
- Jingling
- Sizzling",2
彭侯,"What is the age of the tree said to be the appearance of Peng Hou often considered to be? Choose one answer from the following 4 options and output it.

300 years
500 years (500th year)
1,000 years
1,500 Years (1,5th century)",2
坊主狸,"What abilities are often attributed to the Japanese yokai ""Bozu-tanuki""? Choose one from the following four options and output your answer.

- To heal people
- To transform into humans
- To exorcise evil spirits
- To predict the future",1
ほうそう魚,"What kind of environment is the Japanese yokai ""Hōgyō"" often said to be living in? Choose one from the following four options and output your answer.

- Underwater only
- On land only
- Both underwater and on land
- In the air only",2
方相氏,"In the rituals performed by the Japanese yokai called Hōsōshi, what are the weapons they are said to possess? Choose one answer from the following four options.

- Sword
- Halberd
- Spear
- Bow",1
疱瘡神,"In Japanese folklore, the yokai known as Hōsō-gami can be avoided by using specific colors or objects. However, which color is often considered particularly effective in warding off Hōso-gami? Choose one answer from the following four options.

- Blue
- Red
- Green
- Black",1
疱瘡婆,"Which disease is often said to have been spread by the Japanese yokai ""Hōsōbaba"" in order to eat humans? Choose one answer from the following four options.

- Influenza
- Smallpox
- Cholera
- Measles",1
頬撫で,"Where is the location said to be where the Japanese yokai ""Hohonade"" appears? Choose one answer from the following four options.

- Hokkaido mountain range
- Yamanashi Pref., Do-Shi Village, Ohane
- Aichi Prefecture, Nagoya City
- Okinawa coastline",1
ボゼ,"In festivals related to Bose, what is the name of the special stick that Bose is often said to possess? Choose one answer from the following four options.

- Bosemara
- Bosetake
- Bosenagi
- Bosekami",0
細手,"Regarding the Japanese yokai ""Zashiki-warashi,"" what is said to happen in a house where the Zashiki-Warashi has departed? Choose one of the following four options as your answer.

- The house prospers
- The house declines
- A new house is built
- Happiness comes to the house",1
払子守,"What does the Japanese yokai ""Hahakomori"" often symbolize? Choose one answer from the following four options.

Remove worldly desires
Seal malevolent spirits
Bring happiness
Protect people",0
ほっちょ婆,"What is the time of day when the Japanese yokai ""Hoccho-Baba"" is said to appear on mountain trails? Choose one answer from the following four options.

- Morning
- Noon
- Evening
- Late night",2
骨女,"In the story of the Japanese yokai ""Hone-onna,"" what is often said to have been brought by her to the house of the man she was in love with while alive? Choose one answer from the following four options.

- Lantern
- Bouquet
- Letter
- Mirror",0
骨傘,"What shape is the Japanese yokai ""Kotsukasa"" often said to have when depicted? Choose one from the following four options and output your answer.

- Fireball shaped like an umbrella
- Umbrella shaped like a fish
- Bone-only parasol
- Shape like a cloud",2
ホヤウ、ホヤウカムイ,"In the legends related to Hoyukamuy, how is the appearance of Sakisomaiyep often depicted? Choose one answer from the following 4 options.

- Wingless serpent body
- Serpent body with wings
- Human form
- Turtle form",1
暮露暮露団,"How is the Japanese yokai ""Kurokurodan"" often said to be formed? Choose one of the following four options as your answer.

- Old futons that cannot be discarded remain
- The souls of animals reside
- Human thoughts gather
- They gather in specific locations",0
舞首,"Where is it often said that the Japanese yokai ""Mai-kubi"" appears legendarily? Choose one answer from the following four options.

- Kanagawa Prefecture, Manazuru Town
- Fukushima Prefecture, Aizuwakamatsu City
- Kyoto Prefecture, Arashiyama
- Hokkaido Prefecture, Hakodate City",0
魔王尊,"What kind of existence is the Japanese yokai ""Gohō Maōsama"" often considered to be? Choose one answer from the following four options.

- Symbol of cosmic energy
- Symbol of earthly spirits
- Guardian spirit of humans
- One type of tengu",1
枕返し、反枕,"What kind of actions is the Japanese yokai ""Makuragase"" often said to perform? Choose one from the following four options and output your answer.

- Push a sleeping person
- Flip the pillow
- Brighten the room
- Show a dream",1
マジムン,"What is often said to happen when the Japanese yokai, Majin, is said to have crossed one's legs? Choose one answer from the following four options.

- Become happy
- Die
- Be possessed by evil spirits
- Have good luck",1
魔法様,"It is often said that the Japanese yokai ""Majo-sama"" is enshrined as a god protecting cattle and horses because it is believed to have the power to heal and protect livestock from diseases and misfortunes.

- I helped with rice cultivation using agricultural tools
- I expressed my gratitude to the villagers for their assistance
- I was punished because my pranks went too far
- I served the King of the Southern Barbarians (Namban)",1
豆狸,"What is often said to be the tool used by the Japanese yokai ""Mame-tanuki"" to show illusions? Choose one from the following four options.

- Flute
- Scrotum
- Mirror
- Branch of a tree",1
麻桶毛,"What is often considered the true form of the Japanese yokai ""Maoke"" in terms of the shrine's deity? Choose one from the following four options and output your answer.

- Tree branches
- Stone
- Hair
- Water",2
迷い家,"What kind of experience is the Japanese yokai ""Mayaie"" said to bring to those who visit it? Choose one of the following four options as your answer.

- Brings happiness
- Brings wealth
- Provides wisdom
- Promotes health",1
迷い船,"In which of the following situations is the Japanese yokai ""Mayaibune"" said to appear? Choose one from the following four options and output your answer.

- On a sunny day
- On rainy days or nights of the new moon or full moon
- On cold winter days
- During bright daytime hours",1
見上入道,"Where is the Japanese yokai ""Mikami Nyōdō"" often said to appear? Choose one answer from the following four options.

- Tsujido-zaka
- Migami-iwa
- Nidou-sawa
- Hamo-cho",0
箕借り婆,"The date when the Japanese yokai ""Mikakari-Baba"" is said to visit is often considered to be on the night of the full moon.

- Lunar calendar 12th day of December or 8th day of February
- Lunar calendar New Year's Day (1st day of January) or 5th day of the 5th month (Tango no Sekku, Boy's Festival)
- Luna calendar 3rd day of March (Hina Matsuri, Doll's Festival) or 9th day of September
- Lunarcalendar 4th day of April or 10th day of October",0
見越入道,"When the Japanese yokai ""Mikoshi Nyōdō"" appears, what is often said to happen when you look up at it? Choose one of the following four options as your answer.

- Instantly disappear
- Grow larger
- Be called out to
- Appear from behind",1
ミサキ,"The Japanese yokai Misaki is said to cause a specific phenomenon in a particular region, but what phenomenon is it often said to cause? Choose one answer from the following four options.

- Sudden chills and headaches
- Insomnia
- Decreased vision
- Loss of appetite",0
飯笥,"What is the utensil that is said to change into a yokai after being discarded, according to Japanese folklore about the yokai Iinameshi? Choose one answer from the following four options.

- Plate
- Tea bowl
- Pot
- Spatula (Chopstick)",3
水乞幽霊,"What is the most common cause for the water-begging ghost, a Japanese yokai, to remain in this world? Choose one of the following four options as your answer.

- Due to not leaving a will
- Due to committing evil deeds during one's lifetime
- For not praying to a specific deity
- For wandering in search of water",0
蛟、蜃,"Why is the Japanese yokai ""Mizuchi"" often associated with water? Choose one of the following four options as your answer.

- Because they live by the water.
- Because they have the power to control water.
- Because it is believed that drinking water will lead to a long life.
- They are considered gods related to water.",3
溝出,"What is an example of a supernatural phenomenon that is said to occur due to the disrespectful treatment of corpses, as indicated by the Japanese yokai Mizode? Choose one answer from the following four options.

- The dead come back to life
- The vengeful spirits of the dead attack
- The dead sing and dance
- Dead people appear in dreams",2
ミソカヨー,"On which specific day is the Japanese yokai ""Misokayō"" said to appear? Choose one answer from the following four options.

- December 12th
- January 1st
- May 5th
- August 8th",0
道塞ぎ,"Regarding the Japanese yokai ""Dosazugi,"" what is often considered to be the existence that is said to block one's vision? Choose one answer from the following four options.

- Invisible wall
- Large boulder
- Gigantic tree
- Kappa",0
三つ目入道,"What kind of existence is the Japanese yokai ""Sanmai Nyōdō"" often depicted as? Choose one answer from the following four options.

- Female Yokai
- Child Yokai
- Yokai in the form of a monk
- Animal-shaped Yokai",2
三目八面,"What kind of place is the Japanese yokai ""Sanmokuhachimen"" often said to have lived in? Choose one answer from the following four options.

- Coast
- Mountain
- Forest
- Cave",1
身の毛立,"What kind of appearance is the yokai known as ""Sinomaki"" often depicted with? Choose one from the following four options and output your answer.

- Has a body with long hair covering its entire body
- Has a body covered in a large number of short hairs
- Has horns on its head
- Possesses a transparent body",1
蓑火,"In relation to the Japanese yokai Minnohiko, what is often said to be easily mistaken for a Minnōhi? Choose one answer from the following 4 options.

- Starlight
- Moonlight
- Firefly light
- Sunlight",2
"蓑虫火
","What kind of phenomenon is the Japanese yokai ""Mino Mushihi"" often considered to be? Choose one of the following four options as your answer.

- An illusion of a person appears
- A phenomenon where you can see a light like fireflies
- Moonlight reflected on the water surface
- Listening to the sound of leaves dancing in the wind",1
蓑草鞋,"In the depiction of the Japanese yokai ""Minogasa"", what tools are often said to be held by them? Choose one from the following four options and output your answer.

- Scythe
- Hoe
- Sword
- Staff",1
妙多羅天,"Which shrine is known for being the place where the Japanese yokai ""Myōtaraten"" is enshrined? Choose one from the following four options.

- Fushimi Inari Taisha
- Miya Hiko Shrine
- Izumo Taisha
- Meiji Shrine ",1
耳無豚,"Which place is particularly known as the location where the Japanese yokai ""Earless Pig"" is said to appear? Choose one answer from the following four options.

- Nase City (currently Amami City)
- Naha City
- Fukuoka City
- Sapporo City",0
ミムトゥチ、ミントゥチ、ミントチ,"It is often described that the appearance of the yokai ""Mintuchi"" in Ainu folklore is characterized by its large size, resembling a bear or a humanoid creature with bear-like features.

- The head has a plate like a kappa
- The skin resembles a sea turtle and is purple or red
- The body is extremely large, over 5 meters in length
- It has wings and can fly in the air",1
迎え犬,"What kind of action is the Japanese yokai ""Mukadeinu"" often said to take towards a person who has fallen down? Choose one answer from the following four options.

- Run away
- Eat alive
- Ignore
- Help",1
百足（神）,"The Japanese yokai ""Hyakumachi (Kami)"" is often considered to be a specific deified being, but why is it sometimes used as a merchant's family crest or store name? Choose one of the following four options as your answer.

- Because it is a sacred being
- Because it has many legs
- Due to the presence of toxins
- As a predator",1
無眼,"The Japanese yokai ""Mugan"" is often said to have lost a specific sense, but what sense is said to have been lost? Choose one answer from the following four options.

- Auditory
- Visual
- Olfactory
- Tactile",1
無垢行騰,"In which place is Kawazu Saburo, who appears in the legend related to the Japanese yokai Muku-gyo, often said to have been assassinated? Choose one from the following four options.

- Red Mountain
- Mount Fuji
- Mount Hakone
- Mount Tsukuba",0
むさ火,"In the legends about the Japanese yokai Musubi, which type of deceased spirit is often said to have transformed into a fireball? Choose one answer from the following four options.

- Suicides and warriors
- Merchants and farmers
- Children and the elderly
- Monks and practitioners",0
貉,"What is the commonly known behavior of the Japanese yokai, mujina, as a method of deceiving people? Choose one answer from the following four options.

- To transform into a human form
- To make the path appear like a deep river
- To imitate the voices of animals
- To cause someone to sing a song",1
鞭,"The scars caused by the Japanese yokai ""Kamaitachi"" are often said to have the following characteristics:

- Blood comes out from the wound
- The wound is accompanied by severe pain
- There is no pain, but the wound is cut
- Wounds heal quickly",2
ムラサ,"What is the reason why the ghost ship is said to be trying to bring humans into their group in the Japanese yokai, Murasa? Choose one of the following four options as your answer.

- The fate of those who perished in water accidents
- The role of the guardian of the sea
- Due to the influence of bad weather
- In search of fuel for the ship",0
目競,"The Japanese yokai known as ""Mekurikaeshi"" is often said to have engaged in a staring contest with Kiyomori Hōjō. Which of the following actions is most commonly associated with this event? Choose one answer from the options provided.

- I saw the skull moving around
- I shouted for help loudly
- The skulls merged and became gigantic
- I was watching the sunrise",2
飯食い幽霊,"Which era's kana-zoshi is said to often feature the ""ghost who eats rice""? Choose one from the following four options and output the answer.

- Nara Period
- Heian Period
- Genroku Period
- Azuchi-Momoyama Period",2
メドチ,"In the folklore of the yokai Meduchi from Aomori Prefecture, what actions are said to be taken? Choose one of the following four options and output your answer.

- Pull a human into the water
- Raise a human child
- Become friends with a human
- Bring good luck to a human",0
目玉しゃぶり,"What are the typical symptoms of the illness believed to be associated with the Japanese yokai Medama-Shaberi? Choose one of the following four options as your answer.

- Develop a high fever
- Experience a decrease in vision
- Have a headache
- Develop skin rash",0
目一つ坊,"Which of the following is often associated with the Japanese yokai ""Hitotsume Kozō"" (one-eyed goblin)? Choose one from the following four options.

- Onigiri
- Tofu
- Sweets
- Water",1
面霊気,"How is the existence of the Japanese yokai ""Menreiki"" often recognized? Choose one of the following four options as your answer.

- At night, it starts to move
- It emits a specific sound
- It appears at shrines
- Appears in human dreams",0
魍魎,"What is said to be the favorite food of the Japanese yokai ""Moryō""? Choose one from the following four options.

- The human heart
- The liver of the deceased
- The head of the sacrificial victim
- The internal organs of animals",1
木魚達磨,"What is the name of the yokai (supernatural creature) picture book by Toriyama Sekien, which is said to contain illustrations of Mokugyo Daruma? Choose one answer from the following four options and output it.

- A Collection of Various Utensils
- Ghost Stories of One Hundred Demons
- Japanese Encyclopedia of Yōkai
- Ghost Picture Album",0
目目連,"What is often considered to be the cause of the countless eyes that appear in Momenren? Choose one answer from the following 4 options.

- The thoughts of a go player
- The prank of a spirit
- The shadow of moonlight
- An old curse",0
モクリコクリ,"On which date is the Japanese yokai ""Mokurikoguri"" often said to appear in human form? Choose one answer from the following four options.

- March 3rd
- May 5th
- July 7th
- September 9th",0
亡者火,"What kind of sound is often said to be made by the Japanese yokai ""Mourner's Fire"" when it appears? Choose one from the following four options and output your answer.

- Bell sound
- Foot tapping sound
- Wind sound
- Sound of water flowing",1
モシリシンナイサ、モシリシンナイサム,"The Japanese yokai Mosirishinnai-sa is said to appear in the marshes outside the village, but why is it believed that those who see its form will have an unhappy life? Choose one of the following four options as your answer.

- Can't live a long life
- Lose good luck
- Be possessed by evil spirits
- Have dreams taken away",0
物岩,"What kind of voice is the Japanese yokai ""Monoiwa"" often said to make? Choose one from the following four options and output your answer.

- Tears
- A scream for miso
- A voice saying ""you'll be killed""
- A woman's voice saying ""I am your mother""",2
物の怪,"How were the yōkai of Japan often treated in order to heal diseases during the time when medical knowledge was undeveloped? Choose one answer from the following four options.

- Use special medicine
- Transfer the spirit to another person
- Chant a spell
- Summon a living spirit",1
紅葉,"Which of the following mountains is often said to be the place where the mythical Japanese creature ""Momiji"" was defeated? Choose one from the following four options and output your answer.

- Mount Fuji
- Mount Togakushi
- Mount Daisen
- Mounts Ken and Tsurugi",1
木綿ひき婆,"Where is the location said to be where the Japanese yokai ""Momenhiki-ba"" appears? Choose one answer from the following four options.

- Shrine precinct
- Summit of the mountain
- Vacant land in the mansion district of Fukuoka
- Sandy beach of the coast",2
百々爺,"What kind of places is Momojiro often said to appear in? Choose one from the following four options and output your answer.

- Daytime park
- A deserted street corner at night
- A shrine in the mountains
- A bright shopping district",1
茂林寺釜,"What animal is often said to be the true form of the Tsukumo-dera Kama's guardian deity, Moritsuru? Choose one from the following four options and output your answer.

- Fox
- Tanuki
- Cat
- Dog",1
亡霊火,"In Japanese yōkai and ghost stories, what sound is often said to be heard in the garden when the deceased returns home? Choose one answer from the following four options.

- Foot-tapping sound
- Door-knocking sound
- Window-rapping sound
- Human voice",0
モンジャ,"In the folklore of the Japanese yokai Monjya, what sound is often said to be heard outside the house when Monjya returns? Choose one answer from the following four options.

- The sound of tapping feet in the garden
- The sound of knocking on the window
- Sound of tapping on the roof
- Sounds of closing the door",0
ヤウシケプ,"What kind of appearance is the Japanese yokai ""Yawashikepu"" often said to have been transformed into? Choose one answer from the following 4 options.

- Giant fish
- Octopus
- Whale
- Snake",1
野干,"What animal is the Japanese yokai ""Nokan"" often used as an alias for? Choose one from the following four options and output your answer.

- Tanuki
- Fox
- Wolf
- Weasel",1
薬缶吊る,"At what time of day is the Japanese yokai ""Yakin Tsuru"" said to appear most often? Choose one of the following four options and output your answer.

Daytime, Evening, Late Night, Dawn",2
夜行さん,"What specific day is the Japanese yokai ""Yokan-san"" often said to appear on? Choose one answer from the following four options.

- Christmas
- New Year's Eve
- Summer Solstice
- Halloween",1
疫病神,"What kind of festival is often believed to be influenced by the belief in the Japanese yokai Enma-O-Kami? Choose one from the following four options and output your answer.

- Hanami Matsuri (Cherry Blossom Viewing Festival)
- Chinka Matsuri (Flower-Viewing Festival to Ward Off Epidemics)
- Autumn Festival
- Tanabata Festival (Star Festival on the 7th of July)",1
野狐,"What kind of existence is the Japanese yokai, Nogitsune, often disseminated among the public? Choose one answer from the following four options.

- A being that helps humans
- A being that deceives people
- An existence with divine attributes
- An immortal being",1
屋島の禿,"According to the legend of Taizaburo Tanuki, who is said to have felt gratitude in the story of Mount Yashima, who is often considered the person he felt gratitude towards? Choose one answer from the following four options.

- Minamoto no Yoshitsune
- Taira no Shigemori
- Kūkai
- Kanchō",1
八咫烏,"When the Yatagarasu guided Emperor Jimmu to Kashihara in Yamato, which deity is often said to have sent it? Choose one from the following four options.

- Amaterasu Omikami
- Takamagahara no Okami
- Susanoo no Mikoto
- Kumano no Okami",1
夜道怪,"One common explanation for why the Japanese yokai ""Yomichi Kaido"" is often considered to be a human is that it is believed to be a ghost or spirit that has taken on a human form.

- Due to their activities as itinerant merchants
- Because they exist only in specific regions
- By collaborating with other yokai
- Due to their nocturnal movements being observed",0
柳女,"In what situations is the Japanese yokai ""Yanagi-onna"" said to manifest its form most often? Choose one from the following four options and output your answer.

- Dancing under the moonlight
- Appearing on days with fierce winds
- Searching for children on rainy days
- Wandering through the forest at night",1
柳婆,"In what form is the Japanese yokai ""Yanababa"" often said to appear as it calls out to people? Choose one from the following four options.

- Young woman
- Middle-aged man
- Old woman
- Child",2
家鳴、鳴屋,"Which of the following is often mentioned in old literature as the cause of the ""Ienari"" phenomenon, which is a Japanese yokai? Choose one from the following four options.

- Fire
- Earthquake
- Fluctuations in temperature and humidity
- The work of evil spirits",2
山赤子,"What kind of voice is often attributed to the Japanese yokai ""Yamaakko"" for deceiving people? Choose one answer from the following four options.

- Baby's cry
- Dog's bark
- Bird's chirp
- Cat's meow",0
山荒,"Which animal is the Japanese yokai ""Yamaarai"" often compared to in specific regions? Choose one from the following four options.

- Wild boar
- Porcupine
- Bear
- Raccoon dog",1
病田,"In Japanese folklore, what is often said to happen when working in the fields? Choose one of the following four options as your answer.

- To have a bountiful harvest
- To fall ill
- To see an increase in one's fortune
- Animals to gather around",1
山犬,"The Japanese yokai known as ""Okuri-inu"" is said to follow you from behind if you walk on a mountain path at night. What action is often believed to prevent being attacked when you fall down? Choose one from the following four options.

- Stand up on the spot
- Pretend to take a break
- Raise a scream
- Run away quickly",1
山男,"What kind of reward is often said to be received by the Japanese yokai ""Yama-otoko"" in their interactions with humans? Choose one from the following four options.

- Money
- Food
- Animals
- Clothing",1
山おらび,"How is the Japanese yokai ""Yama-Obori"" often said to react to screams? Choose one of the following four options as your answer.

- Ignore
- Shout back
- Run away in surprise
- Laugh loudly",1
山颪,"What kind of tools are often depicted in the Japanese yokai ""Yamaoroshi""? Choose one from the following four options and output your answer.

- Knife
- Suribachi (grinding bowl)
- Pot
- Grater",1
山女,"In what kind of environment is the Japanese yokai ""yamabiko"" often said to appear? Choose one of the following four options as your answer.

- Coastline
- Mountainous region
- Urban area
- Riverbank",1
山神楽,"What is the item that the Japanese yokai ""Tengu"" is generally believed to possess? Choose one from the following four options and output your answer.

- Fan with feathers
- Sword
- Flute
- Staff",0
ヤマガロ,"What is often considered as the item to be given as a token of gratitude when the Japanese yokai ""Yamagoro"" helps with mountain work? Choose one answer from the following four options.

- Alcohol
- Rice
- Fish
- Vegetables",0
山爺,"What is the peculiar ability often attributed to the Japanese yokai, ""Yamajijii""? Choose one answer from the following four options.

- Read people's minds
- Stop time
- Manipulate shadows
- Fly in the sky",0
八岐大蛇、八俣遠呂智,"What kind of actions is the Yamata no Orochi said to take once a year? Choose one from the following four options and output your answer.

- Attack the village
- Eat the daughter
- Worship the god
- Drink the sake",1
山地乳,"What is often believed to happen to the person who is sucked by the Japanese yokai ""Sanjichichi"" when it performs its act without being seen by anyone? Choose one of the following four options as your answer.

- The lifespan will be extended
- Will die the next day
- Will sleep eternally
- Will be attacked by other yokai",1
山父,"What abilities are often attributed to the Japanese yokai ""Yamabiko""? Choose one from the following four options and output your answer.

- Read human minds
- Make things transparent
- Control the wind
- Travel back in time",0
山天狗,"What are the general characteristics that the Japanese mountain tengu, a type of yokai, is often said to have? Choose one from the following four options and output your answer.

- Red-faced and has a high nose
- Blue skin and long hair
- Has black feathers
- Has golden eyes",0
山の神,"In the Japanese folklore of ""Yama no Kami,"" it is often the case that women are not allowed to participate in the festival.

- Participation is encouraged
- Participation is not allowed
- Attendance is mandatory
- Attending is optional",1
山囃子,"Which instrument is often said to be used by the Japanese yokai ""Yama-bayashi"" to make sounds? Choose one from the following four options and output your answer.

- Taiko drum
- Flute
- Koto
- Shamisen",0
山彦、幽谷響,"Under what conditions is the phenomenon of the Japanese yokai ""Yamihiko"" often said to cause a voice to return? Choose one of the following four options as your answer.

- When the sound of the river flow is loud
- When the sound is emitted towards the slopes of mountains and valleys
- It occurs only at night
- When there is a strong wind",1
山姫,"What method is often said to be used by the Japanese yokai ""Yama-hime"" to harm humans? Choose one from the following four options and output your answer.

Smile, touch, send a glance, sing a song.",0
山ミサキ,"What is often said to happen when encountering the Japanese yokai ""Yama-Misaki""? Choose one answer from the following 4 options.

- Cause a high fever
- Lose vision
- Become unable to speak
- Can no longer move the legs",0
